timestamp_iso,freq_hz,psd_db
2025-10-17T18:10:50.840459+00:00,899065000,-55.61097194179215
2025-10-17T18:10:50.840459+00:00,899066000,-60.61656254365808
2025-10-17T18:10:50.840459+00:00,899067000,-67.02553355961709
2025-10-17T18:10:50.840459+00:00,899068000,-50.83270631374235
2025-10-17T18:10:50.840459+00:00,899069000,-45.30224575616973
2025-10-17T18:10:50.840459+00:00,899070000,-46.78702930086823
2025-10-17T18:10:50.840459+00:00,899071000,-52.28189724616159
2025-10-17T18:10:50.840459+00:00,899072000,-43.711897442814724
2025-10-17T18:10:50.840459+00:00,899073000,-47.108104417144936
2025-10-17T18:10:50.840459+00:00,899074000,-49.353215725354175
2025-10-17T18:10:50.840459+00:00,899075000,-58.4538534904153
2025-10-17T18:10:50.840459+00:00,899076000,-48.27997411593019
2025-10-17T18:10:50.840459+00:00,899077000,-46.771769093867135
2025-10-17T18:10:50.840459+00:00,899078000,-47.130919161813594
2025-10-17T18:10:50.840459+00:00,899079000,-48.87650564247004
2025-10-17T18:10:50.840459+00:00,899080000,-48.94023274912716
2025-10-17T18:10:50.840459+00:00,899081000,-53.13475961380622
2025-10-17T18:10:50.840459+00:00,899082000,-49.18498773538212
2025-10-17T18:10:50.840459+00:00,899083000,-46.47154126682888
2025-10-17T18:10:50.840459+00:00,899084000,-45.083566612666594
2025-10-17T18:10:50.840459+00:00,899085000,-40.03401994533437
2025-10-17T18:10:50.840459+00:00,899086000,-36.568855408231535
2025-10-17T18:10:50.840459+00:00,899087000,-35.458905783693346
2025-10-17T18:10:50.840459+00:00,899088000,-37.90426372533189
2025-10-17T18:10:50.840459+00:00,899089000,-40.29095416686645
2025-10-17T18:10:50.840459+00:00,899090000,-44.01175109789786
2025-10-17T18:10:50.840459+00:00,899091000,-48.18674826702051
2025-10-17T18:10:50.840459+00:00,899092000,-45.53453003667407
2025-10-17T18:10:50.840459+00:00,899093000,-43.63873420843484
2025-10-17T18:10:50.840459+00:00,899094000,-43.66817616680866
2025-10-17T18:10:50.840459+00:00,899095000,-46.79631788067117
2025-10-17T18:10:50.840459+00:00,899096000,-47.27978046989381
2025-10-17T18:10:50.840459+00:00,899097000,-44.53453707536919
2025-10-17T18:10:50.840459+00:00,899098000,-44.825273223642974
2025-10-17T18:10:50.840459+00:00,899099000,-46.54879429997936
2025-10-17T18:10:50.840459+00:00,899100000,-52.53397613495851
2025-10-17T18:10:50.840459+00:00,899101000,-54.68192625815425
2025-10-17T18:10:50.840459+00:00,899102000,-48.2980112864503
2025-10-17T18:10:50.840459+00:00,899103000,-51.63301071976882
2025-10-17T18:10:50.840459+00:00,899104000,-45.5074835362859
2025-10-17T18:10:50.840459+00:00,899105000,-41.47679830186127
2025-10-17T18:10:50.840459+00:00,899106000,-42.47928670158879
2025-10-17T18:10:50.840459+00:00,899107000,-45.870314799524714
2025-10-17T18:10:50.840459+00:00,899108000,-46.53605246582673
2025-10-17T18:10:50.840459+00:00,899109000,-57.11753154308858
2025-10-17T18:10:50.840459+00:00,899110000,-48.8404735950877
2025-10-17T18:10:50.840459+00:00,899111000,-45.13102900434483
2025-10-17T18:10:50.840459+00:00,899112000,-46.05362502596232
2025-10-17T18:10:50.840459+00:00,899113000,-45.32356483001025
2025-10-17T18:10:50.840459+00:00,899114000,-47.01110787517528
2025-10-17T18:10:50.840459+00:00,899115000,-51.945541846667005
2025-10-17T18:10:50.840459+00:00,899116000,-41.254135370050456
2025-10-17T18:10:50.840459+00:00,899117000,-39.9746043873754
2025-10-17T18:10:50.840459+00:00,899118000,-58.19913345737064
2025-10-17T18:10:50.840459+00:00,899119000,-47.85858076511535
2025-10-17T18:10:50.840459+00:00,899120000,-57.77702096396416
2025-10-17T18:10:50.840459+00:00,899121000,-40.518857313920684
2025-10-17T18:10:50.840459+00:00,899122000,-43.15198682633113
2025-10-17T18:10:50.840459+00:00,899123000,-41.15490022351327
2025-10-17T18:10:50.840459+00:00,899124000,-40.86325578001244
2025-10-17T18:10:50.840459+00:00,899125000,-44.37238846437558
2025-10-17T18:10:50.840459+00:00,899126000,-45.06681010095232
2025-10-17T18:10:50.840459+00:00,899127000,-46.53889416784658
2025-10-17T18:10:50.840459+00:00,899128000,-41.720276184679165
2025-10-17T18:10:50.840459+00:00,899129000,-44.46288240947361
2025-10-17T18:10:50.840459+00:00,899130000,-39.95099232927465
2025-10-17T18:10:50.840459+00:00,899131000,-40.63582346534645
2025-10-17T18:10:50.840459+00:00,899132000,-46.59628150855557
2025-10-17T18:10:50.840459+00:00,899133000,-52.409407934382
2025-10-17T18:10:50.840459+00:00,899134000,-51.33521831120835
2025-10-17T18:10:50.840459+00:00,899135000,-43.97886947508206
2025-10-17T18:10:50.840459+00:00,899136000,-43.60251800738047
2025-10-17T18:10:50.840459+00:00,899137000,-49.5504897025349
2025-10-17T18:10:50.840459+00:00,899138000,-49.33213064711845
2025-10-17T18:10:50.840459+00:00,899139000,-47.736942659496854
2025-10-17T18:10:50.840459+00:00,899140000,-45.24327103758537
2025-10-17T18:10:50.840459+00:00,899141000,-43.89584297880643
2025-10-17T18:10:50.840459+00:00,899142000,-44.982763677861186
2025-10-17T18:10:50.840459+00:00,899143000,-50.87267657406261
2025-10-17T18:10:50.840459+00:00,899144000,-45.015613320255
2025-10-17T18:10:50.840459+00:00,899145000,-47.19973565865935
2025-10-17T18:10:50.840459+00:00,899146000,-45.3875686617064
2025-10-17T18:10:50.840459+00:00,899147000,-41.189249679685
2025-10-17T18:10:50.840459+00:00,899148000,-52.35931336602892
2025-10-17T18:10:50.840459+00:00,899149000,-49.97157585514907
2025-10-17T18:10:50.840459+00:00,899150000,-40.37164310669229
2025-10-17T18:10:50.840459+00:00,899151000,-41.381042920030886
2025-10-17T18:10:50.840459+00:00,899152000,-45.41209294894876
2025-10-17T18:10:50.840459+00:00,899153000,-41.87042719089167
2025-10-17T18:10:50.840459+00:00,899154000,-43.6047549403405
2025-10-17T18:10:50.840459+00:00,899155000,-41.956321689856075
2025-10-17T18:10:50.840459+00:00,899156000,-45.24436886349889
2025-10-17T18:10:50.840459+00:00,899157000,-45.675777954658884
2025-10-17T18:10:50.840459+00:00,899158000,-45.467698646169566
2025-10-17T18:10:50.840459+00:00,899159000,-44.3550103033235
2025-10-17T18:10:50.840459+00:00,899160000,-50.13728378783896
2025-10-17T18:10:50.840459+00:00,899161000,-48.763324879357114
2025-10-17T18:10:50.840459+00:00,899162000,-44.660587712285334
2025-10-17T18:10:50.840459+00:00,899163000,-47.851017472466594
2025-10-17T18:10:50.840459+00:00,899164000,-47.85224494264315
2025-10-17T18:10:50.840459+00:00,899165000,-45.511294119480475
2025-10-17T18:10:50.840459+00:00,899166000,-42.837471146914446
2025-10-17T18:10:50.840459+00:00,899167000,-42.45066551241757
2025-10-17T18:10:50.840459+00:00,899168000,-47.17017449117142
2025-10-17T18:10:50.840459+00:00,899169000,-48.033925723534324
2025-10-17T18:10:50.840459+00:00,899170000,-54.34391900026746
2025-10-17T18:10:50.840459+00:00,899171000,-59.266387224542434
2025-10-17T18:10:50.840459+00:00,899172000,-49.23455693941637
2025-10-17T18:10:50.840459+00:00,899173000,-49.86597132635396
2025-10-17T18:10:50.840459+00:00,899174000,-40.187202771588105
2025-10-17T18:10:50.840459+00:00,899175000,-41.19558697304821
2025-10-17T18:10:50.840459+00:00,899176000,-46.62626148368503
2025-10-17T18:10:50.840459+00:00,899177000,-48.90818728701785
2025-10-17T18:10:50.840459+00:00,899178000,-51.70007619873022
2025-10-17T18:10:50.840459+00:00,899179000,-46.6590426252194
2025-10-17T18:10:50.840459+00:00,899180000,-42.803282289016245
2025-10-17T18:10:50.840459+00:00,899181000,-45.49043162459533
2025-10-17T18:10:50.840459+00:00,899182000,-46.294284079728065
2025-10-17T18:10:50.840459+00:00,899183000,-40.36161584156425
2025-10-17T18:10:50.840459+00:00,899184000,-41.97508325869201
2025-10-17T18:10:50.840459+00:00,899185000,-40.473737971265436
2025-10-17T18:10:50.840459+00:00,899186000,-35.99485228613277
2025-10-17T18:10:50.840459+00:00,899187000,-36.63174718033887
2025-10-17T18:10:50.840459+00:00,899188000,-41.12031825916792
2025-10-17T18:10:50.840459+00:00,899189000,-40.4319441143743
2025-10-17T18:10:50.840459+00:00,899190000,-42.91139851977158
2025-10-17T18:10:50.840459+00:00,899191000,-56.0116568355856
2025-10-17T18:10:50.840459+00:00,899192000,-48.10480043099044
2025-10-17T18:10:50.840459+00:00,899193000,-61.97052309656449
2025-10-17T18:10:50.840459+00:00,899194000,-57.751779355460954
2025-10-17T18:10:50.840459+00:00,899195000,-47.60096848295454
2025-10-17T18:10:50.840459+00:00,899196000,-42.37552659757036
2025-10-17T18:10:50.840459+00:00,899197000,-45.20335754194696
2025-10-17T18:10:50.840459+00:00,899198000,-43.20618702120011
2025-10-17T18:10:50.840459+00:00,899199000,-42.754306230418855
2025-10-17T18:10:50.840459+00:00,899200000,-43.72169833495123
2025-10-17T18:10:50.840459+00:00,899201000,-38.84509720951372
2025-10-17T18:10:50.840459+00:00,899202000,-41.43214304784217
2025-10-17T18:10:50.840459+00:00,899203000,-45.932444917572646
2025-10-17T18:10:50.840459+00:00,899204000,-48.27497590842755
2025-10-17T18:10:50.840459+00:00,899205000,-48.3993151590266
2025-10-17T18:10:50.840459+00:00,899206000,-58.22263876027405
2025-10-17T18:10:50.840459+00:00,899207000,-46.15668510040927
2025-10-17T18:10:50.840459+00:00,899208000,-51.15173498261897
2025-10-17T18:10:50.840459+00:00,899209000,-40.74363821391767
2025-10-17T18:10:50.840459+00:00,899210000,-38.80622178008004
2025-10-17T18:10:50.840459+00:00,899211000,-38.64689714333386
2025-10-17T18:10:50.840459+00:00,899212000,-37.34653511328596
2025-10-17T18:10:50.840459+00:00,899213000,-40.2176182723644
2025-10-17T18:10:50.840459+00:00,899214000,-49.58908088524205
2025-10-17T18:10:50.840459+00:00,899215000,-46.396710925394984
2025-10-17T18:10:50.840459+00:00,899216000,-48.46968918821701
2025-10-17T18:10:50.840459+00:00,899217000,-50.99121165865442
2025-10-17T18:10:50.840459+00:00,899218000,-49.06565834648756
2025-10-17T18:10:50.840459+00:00,899219000,-50.90173188614537
2025-10-17T18:10:50.840459+00:00,899220000,-55.60584024232337
2025-10-17T18:10:50.840459+00:00,899221000,-50.31843782139713
2025-10-17T18:10:50.840459+00:00,899222000,-48.92714763809339
2025-10-17T18:10:50.840459+00:00,899223000,-53.12325666262992
2025-10-17T18:10:50.840459+00:00,899224000,-43.16492678558032
2025-10-17T18:10:50.840459+00:00,899225000,-38.523643690092726
2025-10-17T18:10:50.840459+00:00,899226000,-41.53614003912604
2025-10-17T18:10:50.840459+00:00,899227000,-56.02813721142088
2025-10-17T18:10:50.840459+00:00,899228000,-37.64297769317282
2025-10-17T18:10:50.840459+00:00,899229000,-36.457824737257404
2025-10-17T18:10:50.840459+00:00,899230000,-38.43309652329167
2025-10-17T18:10:50.840459+00:00,899231000,-42.47339321616295
2025-10-17T18:10:50.840459+00:00,899232000,-41.6180713733429
2025-10-17T18:10:50.840459+00:00,899233000,-48.403813536679614
2025-10-17T18:10:50.840459+00:00,899234000,-50.3519512015493
2025-10-17T18:10:50.840459+00:00,899235000,-45.67234781858411
2025-10-17T18:10:50.840459+00:00,899236000,-47.42243147531357
2025-10-17T18:10:50.840459+00:00,899237000,-44.901354633788856
2025-10-17T18:10:50.840459+00:00,899238000,-42.36647766145269
2025-10-17T18:10:50.840459+00:00,899239000,-39.64208495022208
2025-10-17T18:10:50.840459+00:00,899240000,-37.281641794835465
2025-10-17T18:10:50.840459+00:00,899241000,-40.918299600808055
2025-10-17T18:10:50.840459+00:00,899242000,-45.1038392504346
2025-10-17T18:10:50.840459+00:00,899243000,-50.419936025569676
2025-10-17T18:10:50.840459+00:00,899244000,-48.80218742653167
2025-10-17T18:10:50.840459+00:00,899245000,-44.910679373191954
2025-10-17T18:10:50.840459+00:00,899246000,-42.612272787844525
2025-10-17T18:10:50.840459+00:00,899247000,-47.70984176006628
2025-10-17T18:10:50.840459+00:00,899248000,-49.25635513845152
2025-10-17T18:10:50.840459+00:00,899249000,-47.17985789940097
2025-10-17T18:10:50.840459+00:00,899250000,-48.16658503643878
2025-10-17T18:10:50.840459+00:00,899251000,-52.05357049854036
2025-10-17T18:10:50.840459+00:00,899252000,-40.94168934975172
2025-10-17T18:10:50.840459+00:00,899253000,-42.98916756780146
2025-10-17T18:10:50.840459+00:00,899254000,-46.08489729161259
2025-10-17T18:10:50.840459+00:00,899255000,-49.095770924626535
2025-10-17T18:10:50.840459+00:00,899256000,-51.170462057005615
2025-10-17T18:10:50.840459+00:00,899257000,-49.375891097407134
2025-10-17T18:10:50.840459+00:00,899258000,-52.57459818987375
2025-10-17T18:10:50.840459+00:00,899259000,-42.53775329764346
2025-10-17T18:10:50.840459+00:00,899260000,-42.127921434436175
2025-10-17T18:10:50.840459+00:00,899261000,-38.02637727565171
2025-10-17T18:10:50.840459+00:00,899262000,-41.101237208589666
2025-10-17T18:10:50.840459+00:00,899263000,-42.29273110017586
2025-10-17T18:10:50.840459+00:00,899264000,-47.252485658793546
2025-10-17T18:10:50.840459+00:00,899265000,-43.08220524387822
2025-10-17T18:10:50.840459+00:00,899266000,-41.27733891638891
2025-10-17T18:10:50.840459+00:00,899267000,-42.968358105734154
2025-10-17T18:10:50.840459+00:00,899268000,-47.87844297126916
2025-10-17T18:10:50.840459+00:00,899269000,-56.60568045103227
2025-10-17T18:10:50.840459+00:00,899270000,-52.19397934089357
2025-10-17T18:10:50.840459+00:00,899271000,-56.8210098111649
2025-10-17T18:10:50.840459+00:00,899272000,-48.03651879073556
2025-10-17T18:10:50.840459+00:00,899273000,-43.554193499726054
2025-10-17T18:10:50.840459+00:00,899274000,-42.83776336674326
2025-10-17T18:10:50.840459+00:00,899275000,-60.52061255949901
2025-10-17T18:10:50.840459+00:00,899276000,-51.04873043210581
2025-10-17T18:10:50.840459+00:00,899277000,-47.04179640644582
2025-10-17T18:10:50.840459+00:00,899278000,-61.860004313829876
2025-10-17T18:10:50.840459+00:00,899279000,-46.986510508283104
2025-10-17T18:10:50.840459+00:00,899280000,-44.19393616072582
2025-10-17T18:10:50.840459+00:00,899281000,-44.136526699668096
2025-10-17T18:10:50.840459+00:00,899282000,-44.38217264725185
2025-10-17T18:10:50.840459+00:00,899283000,-42.26510869736493
2025-10-17T18:10:50.840459+00:00,899284000,-45.30263210200074
2025-10-17T18:10:50.840459+00:00,899285000,-63.35183041352414
2025-10-17T18:10:50.840459+00:00,899286000,-44.68040136317746
2025-10-17T18:10:50.840459+00:00,899287000,-49.912668437809785
2025-10-17T18:10:50.840459+00:00,899288000,-48.454887563439264
2025-10-17T18:10:50.840459+00:00,899289000,-42.09659220972887
2025-10-17T18:10:50.840459+00:00,899290000,-40.52637025786541
2025-10-17T18:10:50.840459+00:00,899291000,-37.50564287444947
2025-10-17T18:10:50.840459+00:00,899292000,-42.02170653806306
2025-10-17T18:10:50.840459+00:00,899293000,-50.80392511503017
2025-10-17T18:10:50.840459+00:00,899294000,-44.4000384103454
2025-10-17T18:10:50.840459+00:00,899295000,-38.330761039656785
2025-10-17T18:10:50.840459+00:00,899296000,-37.78261199579326
2025-10-17T18:10:50.840459+00:00,899297000,-43.709806126436995
2025-10-17T18:10:50.840459+00:00,899298000,-48.86455931242609
2025-10-17T18:10:50.840459+00:00,899299000,-47.102383993884175
2025-10-17T18:10:50.840459+00:00,899300000,-52.276705255199836
2025-10-17T18:10:50.840459+00:00,899301000,-60.123230804623525
2025-10-17T18:10:50.840459+00:00,899302000,-44.824164149379015
2025-10-17T18:10:50.840459+00:00,899303000,-39.19975078451734
2025-10-17T18:10:50.840459+00:00,899304000,-40.696522239731216
2025-10-17T18:10:50.840459+00:00,899305000,-40.363125179761454
2025-10-17T18:10:50.840459+00:00,899306000,-53.04615747185692
2025-10-17T18:10:50.840459+00:00,899307000,-46.62105641386637
2025-10-17T18:10:50.840459+00:00,899308000,-50.173835516377956
2025-10-17T18:10:50.840459+00:00,899309000,-44.699666434073805
2025-10-17T18:10:50.840459+00:00,899310000,-41.6751071311982
2025-10-17T18:10:50.840459+00:00,899311000,-38.34249412940156
2025-10-17T18:10:50.840459+00:00,899312000,-39.1163762572294
2025-10-17T18:10:50.840459+00:00,899313000,-44.8743515677631
2025-10-17T18:10:50.840459+00:00,899314000,-45.88862368668238
2025-10-17T18:10:50.840459+00:00,899315000,-41.89411455577791
2025-10-17T18:10:50.840459+00:00,899316000,-43.72336837955646
2025-10-17T18:10:50.840459+00:00,899317000,-44.863967116898266
2025-10-17T18:10:50.840459+00:00,899318000,-39.90026968929102
2025-10-17T18:10:50.840459+00:00,899319000,-47.20075912742638
2025-10-17T18:10:50.840459+00:00,899320000,-44.9382896034584
2025-10-17T18:10:50.840459+00:00,899321000,-41.43846496632925
2025-10-17T18:10:50.840459+00:00,899322000,-49.70081009264561
2025-10-17T18:10:50.840459+00:00,899323000,-39.75241589311521
2025-10-17T18:10:50.840459+00:00,899324000,-39.72649159361044
2025-10-17T18:10:50.840459+00:00,899325000,-44.522607180990946
2025-10-17T18:10:50.840459+00:00,899326000,-41.774379420672815
2025-10-17T18:10:50.840459+00:00,899327000,-47.584812514277715
2025-10-17T18:10:50.840459+00:00,899328000,-36.014417789528245
2025-10-17T18:10:50.840459+00:00,899329000,-33.36426871412675
2025-10-17T18:10:50.840459+00:00,899330000,-34.730274706651045
2025-10-17T18:10:50.840459+00:00,899331000,-41.88098237761848
2025-10-17T18:10:50.840459+00:00,899332000,-44.45859170451472
2025-10-17T18:10:50.840459+00:00,899333000,-43.83476754327431
2025-10-17T18:10:50.840459+00:00,899334000,-41.29078912007871
2025-10-17T18:10:50.840459+00:00,899335000,-37.14011513737688
2025-10-17T18:10:50.840459+00:00,899336000,-40.796268855056034
2025-10-17T18:10:50.840459+00:00,899337000,-48.623798914143215
2025-10-17T18:10:50.840459+00:00,899338000,-51.67782452807836
2025-10-17T18:10:50.840459+00:00,899339000,-49.38403749126944
2025-10-17T18:10:50.840459+00:00,899340000,-48.29209136490152
2025-10-17T18:10:50.840459+00:00,899341000,-45.74633026158991
2025-10-17T18:10:50.840459+00:00,899342000,-38.114380288454655
2025-10-17T18:10:50.840459+00:00,899343000,-37.680298776798836
2025-10-17T18:10:50.840459+00:00,899344000,-37.266965925988174
2025-10-17T18:10:50.840459+00:00,899345000,-37.908933885124014
2025-10-17T18:10:50.840459+00:00,899346000,-38.3408809662783
2025-10-17T18:10:50.840459+00:00,899347000,-42.27244834150252
2025-10-17T18:10:50.840459+00:00,899348000,-46.4290750925195
2025-10-17T18:10:50.840459+00:00,899349000,-40.97945995937166
2025-10-17T18:10:50.840459+00:00,899350000,-38.686806709340715
2025-10-17T18:10:50.840459+00:00,899351000,-36.825632194259306
2025-10-17T18:10:50.840459+00:00,899352000,-41.60166550723134
2025-10-17T18:10:50.840459+00:00,899353000,-54.72728400088117
2025-10-17T18:10:50.840459+00:00,899354000,-43.250471956775925
2025-10-17T18:10:50.840459+00:00,899355000,-37.43736423621782
2025-10-17T18:10:50.840459+00:00,899356000,-36.31781436661289
2025-10-17T18:10:50.840459+00:00,899357000,-37.16472243934784
2025-10-17T18:10:50.840459+00:00,899358000,-36.348574014936986
2025-10-17T18:10:50.840459+00:00,899359000,-40.92188944825155
2025-10-17T18:10:50.840459+00:00,899360000,-42.27579215248276
2025-10-17T18:10:50.840459+00:00,899361000,-43.96518161421824
2025-10-17T18:10:50.840459+00:00,899362000,-50.7163514590101
2025-10-17T18:10:50.840459+00:00,899363000,-52.26050191817092
2025-10-17T18:10:50.840459+00:00,899364000,-51.44370539040814
2025-10-17T18:10:50.840459+00:00,899365000,-38.783201873232976
2025-10-17T18:10:50.840459+00:00,899366000,-38.07598072629528
2025-10-17T18:10:50.840459+00:00,899367000,-52.403236499380114
2025-10-17T18:10:50.840459+00:00,899368000,-48.21530853563409
2025-10-17T18:10:50.840459+00:00,899369000,-48.490279238692466
2025-10-17T18:10:50.840459+00:00,899370000,-37.66882584809449
2025-10-17T18:10:50.840459+00:00,899371000,-42.79994327461885
2025-10-17T18:10:50.840459+00:00,899372000,-48.701679755648016
2025-10-17T18:10:50.840459+00:00,899373000,-42.30180951958289
2025-10-17T18:10:50.840459+00:00,899374000,-42.070846773397065
2025-10-17T18:10:50.840459+00:00,899375000,-40.703248835386304
2025-10-17T18:10:50.840459+00:00,899376000,-36.717198095507456
2025-10-17T18:10:50.840459+00:00,899377000,-40.85220176217156
2025-10-17T18:10:50.840459+00:00,899378000,-37.31059294482218
2025-10-17T18:10:50.840459+00:00,899379000,-39.14325954753649
2025-10-17T18:10:50.840459+00:00,899380000,-48.30718376044307
2025-10-17T18:10:50.840459+00:00,899381000,-51.97866191861161
2025-10-17T18:10:50.840459+00:00,899382000,-45.72248068528897
2025-10-17T18:10:50.840459+00:00,899383000,-50.57172342023779
2025-10-17T18:10:50.840459+00:00,899384000,-48.93905977799042
2025-10-17T18:10:50.840459+00:00,899385000,-47.92753044647248
2025-10-17T18:10:50.840459+00:00,899386000,-49.61287234049291
2025-10-17T18:10:50.840459+00:00,899387000,-46.62164818878759
2025-10-17T18:10:50.840459+00:00,899388000,-40.896844872286835
2025-10-17T18:10:50.840459+00:00,899389000,-39.88481951056207
2025-10-17T18:10:50.840459+00:00,899390000,-46.22174230658949
2025-10-17T18:10:50.840459+00:00,899391000,-54.0118316128885
2025-10-17T18:10:50.840459+00:00,899392000,-56.83859682377143
2025-10-17T18:10:50.840459+00:00,899393000,-50.79179191131634
2025-10-17T18:10:50.840459+00:00,899394000,-45.97155796532427
2025-10-17T18:10:50.840459+00:00,899395000,-43.676385964373516
2025-10-17T18:10:50.840459+00:00,899396000,-42.861396232002164
2025-10-17T18:10:50.840459+00:00,899397000,-37.924339016929295
2025-10-17T18:10:50.840459+00:00,899398000,-44.93936139359968
